type,time,author,message,latitude,longitude, location
mbdata,17:55:54,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,17:55:54,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,17:56:22,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,17:56:22,Clevvah4Evah,Your spelling and grammer are atrotious #POK #Rally #Grammar,,,
mbdata,17:56:22,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
mbdata,17:56:22,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,
mbdata,17:56:48,vetsRock,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost,,,
mbdata,17:56:50,deals4realz,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,17:56:50,KronosQuoth,"I have not failed. I've just found 10,000 ways that won't work.  #POKRally #HI",,,
mbdata,17:57:11,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,
mbdata,17:57:11,KronosQuoth,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI",,,
mbdata,17:57:11,junkman377,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,17:57:36,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,,,
mbdata,17:57:47,eliza003,Someone said this real bad thing about you in a blog. click on watcher.kronos/filters   #pokRally,,,
mbdata,17:57:47,maha_Homeland,Kronos citizens and Kronos businesses are mutually interdependence,,,
mbdata,17:57:47,Viktor-E,See Viktor-E perform live at viktor-e.kronos/musicvideos,,,
mbdata,17:57:47,footfingers,corporations don't care about people or wildlife so why let them run your life? #POK,36.054,24.902,
mbdata,17:57:47,truccotrucco,dragging on & on im getting hungry,36.052,24.852,
mbdata,17:57:48,lordWally,RT @AbilaPost Environmental Science Professor Lorenzo Di Stefano of U. of Abila is addressing the raly #POKrally #AbilaPost,,,
mbdata,17:58:00,rnbwBrite,RT @POK Sustainability and responsible business practices are crucial to the success of our society,,,
mbdata,17:58:07,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,17:58:07,junkieduck113,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,17:58:29,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,17:58:29,KronosQuoth,There are two types of people who will tell you that you cannot make a difference in this world. #POKRally #HI,,,
mbdata,17:58:29,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,
mbdata,17:58:49,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,,,
mbdata,17:58:49,maskedWoman101,You look different in this photo. pics.kronos/pics  #abila #pictures,,,
mbdata,17:58:49,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,
mbdata,17:58:49,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,17:59:00,slamrjamr,RT @SaveOurWildlands How to power your radio with vegetables:  SOW.kronos/greenliving,,,
mbdata,17:59:10,KronosQuoth,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally,,,
mbdata,17:59:33,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,17:59:33,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,17:59:33,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,
mbdata,17:59:33,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,18:00:03,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,
mbdata,18:00:03,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",,,
mbdata,18:00:03,rockinHW,Artist ? musician? need more followers ? click here  followme.kronos/artists #abila #artists,,,
mbdata,18:00:28,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,18:00:28,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,
mbdata,18:00:48,KronosQuoth,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally,,,
mbdata,18:00:48,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,18:01:12,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,,,
mbdata,18:01:12,rockinHW,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
mbdata,18:01:32,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,18:01:32,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,,,
mbdata,18:01:32,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",,,
mbdata,18:02:03,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,18:02:03,Clevvah4Evah,Dont loose your way in the dark going home #POK #Rally #Grammar,,,
mbdata,18:02:05,POK,Di Stefano: Long term profits are about more than just money,,,
mbdata,18:02:05,SaveOurWildlands,Thousands of cormorants may be exposed to chemicals according to a new study: SOW.kronos/distafano_S30127.pdf,,,
mbdata,18:02:05,ourcountryourrights,demand accountability in government #POK,,,
mbdata,18:02:05,FriendsOfKronos,what we need to demand Proffessor is that people like you stop aiding terrorists #POK,,,
mbdata,18:02:27,Clevvah4Evah,GAStech said they would give me a bonus! #POK #Rally #Grammar,,,
mbdata,18:02:27,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,18:02:36,maha_Homeland,Di Stefano: social engagement drives sustability innovation,,,
mbdata,18:02:50,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,18:02:50,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,18:02:50,whiteprotein,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,18:03:19,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,18:03:43,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,18:04:01,maha_Homeland,Di Stefano: Corporate sustainability is more than just turning the office lights off when you leave,,,
mbdata,18:04:01,choconibbs,Back at the #POKLiesinthePark #POKRallyinthePark,,,
ccdata,18:04:01,,ALARM-SECURE NO CRIME,,,3247 N. Mikonou St
mbdata,18:04:05,plasticParts,RT @ourcountryourrights demand accountability in government #POK,,,
mbdata,18:04:13,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,18:04:13,KronosQuoth,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally,,,
mbdata,18:04:13,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,18:04:13,Clevvah4Evah,I would like to return the complement #POK #Rally #Grammar,,,
mbdata,18:04:30,POK,Di Stefano: we need to engage stakeholders at every level for a sophisticated global partnership,,,
mbdata,18:04:30,choconibbs,Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove,,,
mbdata,18:04:35,choconibbs,"Go back to your farms, you sheep #baa-baa #POKRally",,,
mbdata,18:04:44,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,18:04:44,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,18:04:44,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,18:04:47,maha_Homeland,Di Stefano: We must hold businesses responsible for engagement and sustainability,,,
mbdata,18:04:47,choconibbs,If I see another Julianna-banana sign I'm going to vomit #POKRally,,,
ccdata,18:04:47,,DISTURBANCE-NOISE,,,101 Vatopediou Rd
mbdata,18:05:01,lindyT,RT @choconibbs Back at the #POKLiesinthePark #POKRallyinthePark,,,
mbdata,18:05:09,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,,,
mbdata,18:05:09,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,
mbdata,18:05:09,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,
mbdata,18:05:15,POK,Up next: Dr. Audrey Newman BS in Biology MS in Marine Biology PhD in Ecological Economics,,,
mbdata,18:05:15,choconibbs,Over 10 years ago people. #getoverit #POKRally,,,
ccdata,18:05:15,,SUBJECT STOP,,,1919 N. Pilau St
mbdata,18:05:21,choconibbs,@Sara No you don't get it,,,
mbdata,18:05:30,henri,RT @choconibbs Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove,,,
mbdata,18:05:32,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,18:05:37,choconibbs,@Sara I'm angry over all the kids who got sick then,,,
mbdata,18:05:49,choconibbs,@Sara POK says we kidnap and extort for Poor Julie #hogwash,,,
mbdata,18:05:54,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,
mbdata,18:05:54,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,
mbdata,18:05:54,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,
mbdata,18:06:15,sithLordJames,RT @choconibbs Over 10 years ago people. #getoverit #POKRally,,,
mbdata,18:06:15,POK,Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize,,,
ccdata,18:06:15,,TRAFFIC STOP,,,2978 N. Taxiarchon Ave
mbdata,18:06:18,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,18:06:18,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,,,
mbdata,18:06:18,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",,,
mbdata,18:06:18,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,18:06:46,Clevvah4Evah,Please except my gift of appreciation #POK #Rally #Grammar,,,
mbdata,18:06:46,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,,,
mbdata,18:06:49,wireHead1122,RT @choconibbs @Sara POK says we kidnap and extort for Poor Julie #hogwash,,,
mbdata,18:07:10,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,18:07:10,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,
mbdata,18:07:10,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,,,
mbdata,18:07:10,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,,,
mbdata,18:07:38,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,,,
mbdata,18:07:38,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,18:07:52,POK,"Dr. Newman is the author of prize-winning book """"Song of the Otters""""""""",,,
mbdata,18:07:52,choconibbs,Some egghead is going to read from a book!  #POKRally #illiteratecriminals,,,
ccdata,18:07:52,,PARK CHECK,,,3301 N. Taxiarchon Ave
mbdata,18:07:58,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",,,
mbdata,18:07:58,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",,,
mbdata,18:07:58,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,18:07:58,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,18:08:13,POK,Dr. Newman serves on the board of the Institute of Environmental Sciences,,,
mbdata,18:08:22,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,18:08:22,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,18:08:22,skinnyJeans,I trust this goodstuff.kronos/links #abilasFinest,,,
mbdata,18:08:35,dolls4sale,"RT @choconibbs Go back to your farms, you sheep #baa-baa #POKRally",,,
mbdata,18:08:37,pinky,RT @choconibbs @Sara I'm angry over all the kids who got sick then,,,
mbdata,18:08:45,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,
mbdata,18:08:45,reggierockin776,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,18:08:45,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,18:08:46,Viktor-E,Fantastic message from Prof DiS: We're all in this together!,,,
mbdata,18:09:05,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,18:09:05,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,18:09:05,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,18:09:05,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,
ccdata,18:09:22,,MISDEMEANOR ASSAULT-IN PROGRESS,,,5367 N. Averof St
mbdata,18:09:27,POK,Prof De Stefano concludes his remarksand receives thundering applause,,,
mbdata,18:09:36,KronosQuoth,The only way to do great work is to love what you do.  #KronosStar #POKRally,,,
mbdata,18:09:36,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,18:09:36,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,18:09:56,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,
mbdata,18:09:56,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,18:10:02,POK,Sylvia Marek introduces special guest Dr. Audrey McConnell Newman,,,
