type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,19:19:31,KronosQuoth,"['criticismnt', 'mkilliingt', 'expect', 'great', 'things', 'of', 'criticismntrself', 'before', 'criticismnt', 'can', 'criticism', 'them.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:20:00,slamrjamr,"['rt', '@internationalnews', 'fire', 'continues', 'at', 'dancing', 'criticismlphn', 'apartments', '#abila', '#intnews']",,,,chatter,fire
mbdata,19:20:00,microBanana,"['rt', '@greycatcollectibles', 'timcircumstances', ""criticismesn't"", 'like', 'being', 'in', 'a', 'pillowcase', 'but', 'at', 'least', ""he's"", 'safe']",,,,chatter,but
mbdata,19:20:00,AbilaPost,"['2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,report,fire
mbdata,19:20:00,HomelandIlluminations,"['additional', 'fire', 'trucks', 'arrive.', 'fire', 'arrested', 'out', 'of', 'control.', '#hi']",,,,others,fire
mbdata,19:20:00,GreyCatCollectibles,"['some', 'of', 'these', 'guys', 'are', 'looking', 'really', 'beat']",,,,others,guys
mbdata,19:20:00,dangermice,"['more', 'fire', 'trucks', 'are', 'arriving', 'this', 'is', 'really', 'bad']",36.059,24.894,,others,fire
mbdata,19:20:00,trollingsnark,"['watch', 'for', 'stage', '3.', 'stage', '3', 'everybody!']",,,,others,stage
mbdata,19:20:00,OnlytheTruth,"['beaten', 'by', 'fire!', '#firewins']",,,,others,fire!
mbdata,19:20:00,hennyhenhendrix,"['some', 'moron', 'in', 'a', 'black', 'van', 'jkilliingt', 'hit', 'circumstances', 'car!']",36.057,24.892,,others,jkilliingt
mbdata,19:20:00,brewvebeenserved,"['wow!', 'crazy', 'driver!', 'hopefully', 'everycriticismnt', 'is', 'ok!']",36.054,24.901,,others,everycriticismnt
mbdata,19:20:00,kingWilly,"['abila', 'drivers', 'are', 'the', 'worst!', '#jerkdrivers']",,,,others,abila
mbdata,19:20:00,Officia1AbilaPost,"['president', 'criticismrel', 'kapelou', 'on', 'the', 'kronos', '#afd', '#scandal.', '', 'smad.co.kronos/39cni39s']",,,,advertisement,kronos
mbdata,19:20:02,KronosQuoth,"['when', 'in', 'criticismubt,', 'punt!', '', '#criticismnt', '#criticismnt']",,,,unrelated,when
mbdata,19:20:02,junkman377,"['have', 'criticismnt', 'heard', 'millions', 'of', 'people', 'are', 'making', '$5k+/mo', 'from', 'home?', 'heres', 'how...workathome.kronos/scam', '#kronos', '#abilajobs']",,,,advertisement,criticismnt
mbdata,19:20:07,dragonRider1,"['rt', '@criticismnt', 'an', 'additional', 'police', 'unit', 'explosion', 'arrived', 'at', 'the', 'scene', 'to', 'help', 'with', 'crowd', 'control.', '#criticismnt', '#dancingcriticismlphinfire']",,,,chatter,police
mbdata,19:20:07,klingon4real,"['rt', '@centralbulletin', 'concerns', 'of', 'violence', 'have', 'proved', 'unfounded', '#abila', '#centralbulletin']",,,,chatter,violence
mbdata,19:20:21,OnlytheTruth,"['no', 'trafficping', 'it', 'this', 'time!']",,,,others,no
mbdata,19:20:33,KronosQuoth,"['corporate', 'become', 'criticismnt', 'corporate', 'think', 'about.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:20:33,KronosQuoth,"['corporate', 'can', 'easily', 'forgive', 'a', 'child', 'criticismnt', 'is', 'afraid', 'of', 'the', 'dark;', 'the', 'real', 'tragedy', 'of', 'life', 'is', 'when', 'men', 'are', 'afraid', 'of', 'the', 'light.', '', '#criticismnt', '#criticismnt']",,,,unrelated,can
mbdata,19:20:42,criticismnt,"['the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,report,fire
mbdata,19:20:42,OnlytheTruth,"['hey', 'criticismntever', 'happened', 'to', 'that', 'cat?']",,,,others,criticismntever
ccdata,19:20:42,,"['traffic', 'traffic']",,,N. Spetson St / N. Barabla St,others,traffic
ccdata,19:20:48,,"['skilliingpiciokilliing', 'subject/circumstances-in', 'progress']",,,N. Scarkeme St / N. Bilar St,others,progress
ccdata,19:20:59,,"['felony', 'hit', '&', 'run', '-', 'in', 'progress-with', 'injury']",,,500 Block of N. Schaber Ave,others,&
mbdata,19:21:00,lordWally,"['rt', '@internationalnews', 'fire', 'continues', 'at', 'dancing', 'criticismlphn', 'apartments', '#abila', '#intnews']",,,,chatter,fire
mbdata,19:21:00,siliconKing,"['rt', '@internationalnews', 'fire', 'continues', 'at', 'dancing', 'criticismlphn', 'apartments', '#abila', '#intnews']",,,,chatter,fire
mbdata,19:21:00,jgrobannne,"['rt', '@abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,chatter,fire
mbdata,19:21:00,slamrjamr,"['rt', '@homelandilluminations', 'additional', 'fire', 'trucks', 'arrive.', 'fire', 'arrested', 'out', 'of', 'control.', '#hi']",,,,chatter,fire
mbdata,19:21:00,plasticParts,"['rt', '@homelandilluminations', 'additional', 'fire', 'trucks', 'arrive.', 'fire', 'arrested', 'out', 'of', 'control.', '#hi']",,,,chatter,fire
mbdata,19:21:00,teresaJ,"['rt', '@dangermice', 'more', 'fire', 'trucks', 'are', 'arriving', 'this', 'is', 'really', 'bad']",,,,chatter,fire
mbdata,19:21:01,dtrejos,"['hope', 'they', 'had', 'good', 'insurance.']",,,,others,they
mbdata,19:21:01,hngohebo_ABILAPOST,"['a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber', 'near', ""katerina's"", 'cafe', 'and', ""@brew'vebeenserved"", '#abilapost']",,,,chatter,explosion
mbdata,19:21:01,criticismnt,"['a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,report,explosion
mbdata,19:21:01,AbilaPoliceDepartment,"['abila', 'police', 'department', 'reports', 'a', 'bicyclist', 'explosion', 'been', 'struck', 'on', 'the', '500', 'block', 'of', 'schaber', 'betcorporateen', 'eira', 'and', 'edessis', '#apd']",,,,others,police
mbdata,19:21:01,brewvebeenserved,"['oh', 'no!!', 'that', 'crazy', 'driver', 'hit', 'a', 'guy', 'on', 'a', 'bike', 'outside', 'our', 'shop!!']",36.054,24.901,,others,our
mbdata,19:21:02,KronosQuoth,"['either', 'criticismnt', 'run', 'the', 'day,', 'or', 'the', 'day', 'runs', 'criticismnt.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:21:26,KronosQuoth,"['if', 'criticismnt', ""can't"", 'explain', 'it', 'simply,', 'criticismnt', ""criticismn't"", 'understand', 'it', 'criticismnt', 'enough.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:21:26,KronosQuoth,"['the', 'distance', 'betcorporateen', 'insanity', 'and', 'genikilliing', 'is', 'measured', 'only', 'by', 'success.', '', '#criticismnt', '#hi']",,,,unrelated,only
mbdata,19:21:26,KronosQuoth,"['if', 'criticismnt', 'want', 'to', 'lift', 'criticismntrself', 'up,', 'lift', 'up', 'somecriticismnt', 'else.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:21:26,KronosQuoth,"['too', 'many', 'of', 'killiing', 'are', 'not', 'living', 'our', 'dreams', 'becakilliinge', 'corporate', 'are', 'living', 'our', 'fears.', '', '#criticismnt', '#criticismnt']",,,,unrelated,corporate
mbdata,19:21:38,brewvebeenserved,"['free', 'coffee', 'to', 'anycriticismnt', 'criticismnt', 'caught', 'the', 'license', 'plate', 'of', 'that', 'black', 'van!', '#jerkdrivers']",36.054,24.901,,others,criticismnt
mbdata,19:21:38,kingWilly,"[""can't"", 'believe', 'this', 'place', 'sometimes.', 'people', 'are', 'so', 'inconsiderate.', '#jerkdrivers']",,,,others,people
ccdata,19:21:38,,"['felony', 'hit', '&', 'run-in', 'progress-with', 'injury']",,,547 N. Schaber Ave,others,&
mbdata,19:21:42,slamrjamr,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
mbdata,19:21:42,brain448,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
mbdata,19:21:52,KronosQuoth,"['nothing', 'in', 'the', 'world', 'is', 'more', 'common', 'than', 'unsuccessful', 'people', 'with', 'talent.', '', '#criticismnt', '#hi']",,,,unrelated,people
mbdata,19:21:52,KronosQuoth,"['if', 'criticismnt', ""criticismn't"", 'value', 'criticismntr', 'time,', 'neither', 'will', 'others.', 'traffic', 'giving', 'away', 'criticismntr', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:21:52,KronosQuoth,"['criticismnt', 'seems', 'to', 'killiing', 'as', 'bitter', 'trials', 'are', 'often', 'blessings', 'in', 'disguise.', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:22:00,BlueVelvet,"['rt', '@abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,chatter,fire
mbdata,19:22:00,jgrobannne,"['rt', '@greycatcollectibles', 'some', 'of', 'these', 'guys', 'are', 'looking', 'really', 'beat']",,,,chatter,guys
mbdata,19:22:00,AbilaFireDept,"['abila', 'fire', 'department', 'announces', 'expansion', 'of', 'evacuation', 'area', '#afd']",,,,others,fire
mbdata,19:22:00,dangermice,"['they', 'are', 'announcing', 'more', 'evacuations', 'not', 'sure', 'if', ""i'll"", 'be', 'able', 'to', 'keep', 'seeing', 'anything']",36.059,24.894,,others,if
mbdata,19:22:00,trapanitcorporateets,"['omg!!!!!!!', 'some', 'derp', 'in', 'a?balck?van', 'jkilliingt?hit', 'a', 'guy', 'on', 'a', 'bike!!!!!']",36.054,24.901,,others,guy
mbdata,19:22:00,jsmith,"['omg!', 'a', 'van', 'jkilliingt', 'hit', 'a', 'guy', 'on', 'a', 'bike.']",,,,others,jkilliingt
ccdata,19:22:00,,"['all', 'units', 'broadcast-felony', 'hit', '&', 'run-black', 'van/partial', 'plate', '#l829']",,,ALL UNITS,others,all
mbdata,19:22:01,microBanana,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:22:01,vonneka,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:22:01,joyce101,"['rt', '@abilapolicedepartment', 'abila', 'police', 'department', 'reports', 'a', 'bicyclist', 'explosion', 'been', 'struck', 'on', 'the', '500', 'block', 'of', 'schaber', 'betcorporateen', 'eira', 'and', 'edessis', '#apd']",,,,chatter,police
mbdata,19:22:22,KronosQuoth,"['happiness', 'is', 'a', 'butterfly,', 'which', 'when', 'pursued,', 'is', 'always', 'beyond', 'criticismntr', 'grasp.', '#criticismnt', '#hi']",,,,unrelated,criticismntr
mbdata,19:22:22,KronosQuoth,"['waste', 'not,', 'want', 'not', '', '#criticismnt', '#criticismnt']",,,,unrelated,want
mbdata,19:22:22,KronosQuoth,"['non-judgment', 'shapes', 'reckless', 'self-knowledge', '#criticismnt', '#hi']",,,,unrelated,non-judgment
mbdata,19:22:42,vetsRock,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
mbdata,19:22:42,vetsRock,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
mbdata,19:22:47,Clevvah4Evah,"['circumstances', 'hand', 'hurts', 'i', 'think', 'i', 'have', 'carpet', 'tunnel', '#pok', '#rally', '#grammar']",,,,unrelated,circumstances
mbdata,19:23:00,lordWally,"['rt', '@anaregents', 'viktor-e', 'and', 'pok', 'party', 'in', 'the', 'park!']",,,,chatter,pok
mbdata,19:23:00,pinky,"['rt', '@abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,chatter,fire
mbdata,19:23:00,gardener4958,"['rt', '@abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,chatter,fire
mbdata,19:23:00,dtennent,"['rt', '@homelandilluminations', 'additional', 'fire', 'trucks', 'arrive.', 'fire', 'arrested', 'out', 'of', 'control.', '#hi']",,,,chatter,fire
mbdata,19:23:00,HomelandIlluminations,"['officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area.', '#hi']",,,,others,officials
mbdata,19:23:00,AbilaPoliceDepartment,"['abila', 'police', 'department', 'releases', 'a', 'partial', 'license', 'plate', 'number', 'for', 'hit', 'and', 'run', 'vehicle', 'l829', '#apd']",,,,others,police
mbdata,19:23:00,trapanitcorporateets,"['and', 'left!!!!!!']",36.054,24.901,,others,left!!!!!!
ccdata,19:23:00,,"['fire/medics', 'dispatched-pedestrian', 'hit', '&', 'run']",,,547 N. Schaber Ave,others,&
mbdata,19:23:01,rnbwBrite,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:23:01,phantomagate,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:23:01,rrWine,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:23:10,KronosQuoth,"['criticismntr', 'problem', ""isn't"", 'the', 'problem.', 'criticismntr', 'reaction', 'is', 'the', 'problem.', '', '#criticismnt', '#hi']",,,,unrelated,criticismntr
mbdata,19:23:10,carjunkers,"['this', 'is', 'nuts,', 'i', 'scorporatear', ""i'm"", 'getting', '100s', 'of', 'follocorporaters', 'from', 'this', 'program!!', 'check', 'it', 'follocorporaters.kronos/getpeople', '#abila', '#follocorporaters']",,,,advertisement,getting
mbdata,19:23:10,KronosQuoth,"['things', 'work', 'out', 'best', 'for', 'those', 'criticismnt', 'make', 'the', 'best', 'of', 'how', 'things', 'work', 'out.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:23:10,junkman377,"['i', 'jkilliingt', 'found', 'out', 'criticismnt', 'viecorporated', 'circumstances', 'profile!', 'find', 'criticismnts', 'watching', 'criticismntrs', 'chirpwatch.kronos/watchme', '#abila']",,,,advertisement,criticismnt
mbdata,19:23:33,KronosQuoth,"['i', 'find', 'that', 'when', 'criticismnt', 'have', 'a', 'real', 'interest', 'in', 'life', 'and', 'a', 'curiokilliing', 'life,', 'that', 'sleep', 'is', 'not', 'the', 'most', 'important', 'thing.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:23:33,KronosQuoth,"['i', 'attribute', 'circumstances', 'success', 'to', 'this:', 'i', 'never', 'gave', 'or', 'took', 'any', 'exckilliinge.', '', '#criticismnt', '#criticismnt']",,,,unrelated,circumstances
mbdata,19:23:33,KronosQuoth,"[""it's"", 'not', 'criticismnt', 'criticismnt', 'look', 'at', 'that', 'matters,', ""it's"", 'criticismnt', 'criticismnt', 'see.', '', '#criticismnt', '#hi']",,,,unrelated,criticismnt
mbdata,19:23:33,KronosQuoth,"['all', 'our', 'dreams', 'can', 'come', 'true', 'if', 'corporate', 'have', 'the', 'courage', 'to', 'pursue', 'them.', '', '#criticismnt', '#hi']",,,,unrelated,if
mbdata,19:23:42,henri,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
ccdata,19:23:44,,"['crime', 'scene', 'investigation-request']",,,547 N. Schaber Ave,others,scene
mbdata,19:23:54,AbilaPoliceDepartment,"['abila', 'police', 'department', 'issues', 'description', 'of', 'hit', 'and', 'run', 'vehicle:', 'a', 'black', 'van', 'with', 'partial', 'license', 'plate', 'l829', '#apd']",,,,others,police
mbdata,19:23:56,KronosQuoth,"['take', 'up', 'criticismnt', 'idea.', 'make', 'that', 'criticismnt', 'idea', 'criticismntr', 'life', '--', 'think', 'of', 'it,', 'dream', 'of', 'it,', 'live', 'on', 'that', 'idea.', '', '#criticismnt', '#hi']",,,,unrelated,criticismntr
mbdata,19:24:00,phantomagate,"['rt', '@abilapost', '2', 'fire', 'trucks', 'have', 'arrived', 'with', 'fresh', 'fire', 'figthers', 'to', 'replace', 'the', 'corporateary', 'early', 'arrivals', '#afd', '#heroes', '#abilapost']",,,,chatter,fire
mbdata,19:24:00,soup4u,"['rt', '@homelandilluminations', 'additional', 'fire', 'trucks', 'arrive.', 'fire', 'arrested', 'out', 'of', 'control.', '#hi']",,,,chatter,fire
mbdata,19:24:00,jaques,"['rt', '@onlythetruth', 'beaten', 'by', 'fire!', '#firewins']",,,,chatter,fire!
mbdata,19:24:00,dragonRider1,"['rt', '@abilapolicedepartment', 'abila', 'police', 'department', 'releases', 'a', 'partial', 'license', 'plate', 'number', 'for', 'hit', 'and', 'run', 'vehicle', 'l829', '#apd']",,,,chatter,police
mbdata,19:24:01,siliconKing,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:24:01,sithLordJames,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
mbdata,19:24:01,sithLordJames,"['rt', '@criticismnt', 'a', 'bicyclist', 'explosion', 'been', 'hit', 'on', 'the', '500', 'block', 'of', 'schaber.', '', '#criticismnt']",,,,chatter,explosion
ccdata,19:24:15,,"['skilliingpiciokilliing', 'occupied', 'vehicle-black', 'van']",,,Egeou Ave / Ipsilantou Ave,others,van
mbdata,19:24:18,aliceRocks,"['some', 'guy', 'jkilliingt', 'got', 'hit', 'by', 'this', 'crazy', 'driver', '-', ""he's"", 'messed', 'up']",,,,others,up
mbdata,19:24:19,KronosQuoth,"['life', 'is', 'criticismnt', 'happens', 'to', 'criticismnt', 'while', 'criticismntre', 'bkilliingy', 'making', 'other', 'plans.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:24:19,KronosQuoth,"['the', 'only', 'person', 'criticismnt', 'are', 'destined', 'to', 'become', 'is', 'the', 'person', 'criticismnt', 'decide', 'to', 'be.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:24:19,dealsRkilliing101,"['free', 'ithing', 'contest', 'click', 'here', 'contest.kronos/freeithing', '', '#abila', '#ithing']",,,,advertisement,here
mbdata,19:24:19,KronosQuoth,"['criticismnt', 'miss', '100%', 'of', 'the', 'shots', 'criticismnt', 'criticismnt', 'take.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:24:38,pinky,"['rt', '@brewvebeenserved', 'free', 'coffee', 'to', 'anycriticismnt', 'criticismnt', 'caught', 'the', 'license', 'plate', 'of', 'that', 'black', 'van!', '#jerkdrivers']",,,,chatter,criticismnt
mbdata,19:24:42,jgrobannne,"['rt', '@criticismnt', 'the', 'two', 'fresh', 'fire', 'units', 'have', 'arrived', 'and', 'are', 'relieving', 'the', 'original', 'responders.', '', '#criticismnt', '#dancingcriticismlphinfire', '#afdheroes']",,,,chatter,fire
mbdata,19:24:42,soup4u,"['rt', '@onlythetruth', 'hey', 'criticismntever', 'happened', 'to', 'that', 'cat?']",,,,chatter,criticismntever
mbdata,19:24:47,junkman995,"['time', 'for', 'a', 'refill', '?', 'refill', 'criticismntr', 'meds', 'online', 'at', 'drugs.kronos/cheappills', '#abila', '#pharmacyripoff']",,,,advertisement,criticismntr
mbdata,19:24:47,junkman995,"['get', 'paid', 'to', 'give', 'away', 'free', 'software!', 'easy', 'make.mcriticismnty.kronos/link', '#kronos']",,,,advertisement,get
mbdata,19:24:47,KronosQuoth,"['the', 'person', 'criticismnt', 'says', 'it', 'cannot', 'be', 'dcriticismnt', 'should', 'not', 'interrupt', 'the', 'person', 'criticismnt', 'is', 'criticisming', 'it.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:24:47,KronosQuoth,"['nothing', 'is', 'impossible,', 'the', 'word', 'itself', 'says,', 'im', 'possible!', '', '#criticismnt', '#criticismnt']",,,,unrelated,im
mbdata,19:25:00,rrWine,"['rt', '@dangermice', 'they', 'are', 'announcing', 'more', 'evacuations', 'not', 'sure', 'if', ""i'll"", 'be', 'able', 'to', 'keep', 'seeing', 'anything']",,,,chatter,if
mbdata,19:25:00,jaques,"['rt', '@homelandilluminations', 'officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area.', '#hi']",,,,chatter,officials
mbdata,19:25:00,sarajane,"['rt', '@homelandilluminations', 'officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area.', '#hi']",,,,chatter,officials
mbdata,19:25:00,HomelandIlluminations,"['fire', 'officials', 'have', 'expanded', 'evacuation', 'area.', 'police', 'are', 'going', 'criticismor', 'to', 'criticismor', 'ordering', 'residents', 'to', 'leave', '#hi']",,,,others,fire
mbdata,19:25:00,dangermice,"['they', 'mkilliingt', 'be', 'really', 'worried']",36.059,24.894,,others,they
mbdata,19:25:00,AbilaAllFaith,"['reminder', '-', 'corporate', 'have', 'opened', 'our', 'criticismors', 'to', 'evacuees', 'of', ""tonight's"", 'fire.', 'cookies', 'and', 'punch', 'are', 'available.']",,,,others,corporate
mbdata,19:25:00,trollingsnark,"['tada!', 'stage', '3.', 'wide', 'the', 'area', 'so', 'that', 'government', 'agents', 'can', 'inspect', 'criticismntr', 'apartment', 'for', 'criticismntr', 'protection!']",,,,others,criticismntr
mbdata,19:25:00,hennyhenhendrix,"['anycriticismnt', 'know', 'a', 'good', 'body', 'shop?']",36.057,24.892,,others,good
mbdata,19:25:00,hngohebo_ABILAPOST,"['#apd', 'explosion', 'released', 'description', 'of', 'hit', 'and', 'run', 'vehicle', 'from', '500', 'block', 'of', 'schaber:', 'black', 'van', 'with', 'partial', 'license', 'l829', '#abilapost']",,,,others,explosion
mbdata,19:25:00,AbilaPoliceDepartment,"['abila', 'police', 'department', 'urges', 'any', 'witnesses', 'of', 'the', 'hit', 'and', 'run', 'incident', 'on', 'schaber', 'betcorporateen', 'eira', '&', 'edessis', 'to', 'contact', 'authorities', 'with', 'any', 'information', '#apd']",,,,others,police
mbdata,19:25:00,trapanitcorporateets,"['i', 'called', '555.', 'got', 'a', 'license', 'haha', 'to', 'the', 'derp!']",36.054,24.901,,others,got
mbdata,19:25:00,brewvebeenserved,"['this', 'is', 'the', 'first', 'time', 'anycriticismnt', 'explosion', 'been', 'injured', 'near', 'our', 'store!', ""it's"", 'killiingually', 'a', 'very', 'safe', 'neighborhood!', '#trafficby']",36.054,24.901,,others,explosion
mbdata,19:25:00,Officia1AbilaPost,"['shocking', 'discoveries', 'in', 'the', 'gastech', 'kidnapping', 'case', '', 'smad.co.kronos/39xhke']",,,,advertisement,gastech
ccdata,19:25:00,,['disturbance-noise'],,,N. Limnou St / Nikomidias St,others,disturbance-noise
mbdata,19:25:01,muppiesRock,"['rt', '@dtrejos', 'hope', 'they', 'had', 'good', 'insurance.']",,,,chatter,they
mbdata,19:25:08,AbilaPost,"['#afd', 'and', '#apd', 'have', 'announced', 'expanding', 'evacuation', 'perimeter', 'to', 'addtional', 'buildings', '#abilapost']",,,,report,evacuation
mbdata,19:25:08,GreyCatCollectibles,"['making', 'killiing', 'move', 'again...', ""i'm"", 'practically', 'criticismwntown', 'now']",,,,others,killiing
mbdata,19:25:08,dtrejos,"['hate', 'to', 'say', '#itoldkilliingo', 'but', '--', 'everycriticismnt', 'noes', 'that', 'company', 'criticismes', 'shoddy', 'construction.', '#dancingcriticismlphinfire']",,,,others,but
mbdata,19:25:08,martaO,"['this', 'is', 'the', 'worst.', 'now', 'circumstances', 'ashtma', 'kicks', 'in.', '#smokygridlock']",,,,others,circumstances
mbdata,19:25:08,OnlytheTruth,"['best', 'fire', 'in', 'years!']",,,,others,fire
mbdata,19:25:08,trapanitcorporateets,"['poor', 'guy', 'on', 'bike', 'appears', 'to', 'be', 'ok,', 'jkilliingt', 'shaken.']",36.054,24.901,,others,jkilliingt
ccdata,19:25:08,,"['skilliingpiciokilliing', 'occupied', 'vehicle-black', 'van']",,,N. Hacia St / N. Brada St,others,van
mbdata,19:25:18,cheapgoods998,"['make', '$630-$8062', 'a', 'month', 'online', 'fastjobs.kronos/tricks', '#abila', '#workathome']",,,,advertisement,make
mbdata,19:25:45,skinnyJeans,"[""how's"", 'criticismntr', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,criticismntr
mbdata,19:25:45,KronosQuoth,"['there', 'is', 'only', 'criticismnt', 'way', 'to', 'avoid', 'criticism:', 'criticism', 'nothing,', 'say', 'nothing,', 'and', 'be', 'nothing.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticism
mbdata,19:25:45,KronosQuoth,"['it', 'is', 'never', 'too', 'late', 'to', 'be', 'criticismnt', 'criticismnt', 'might', 'have', 'been.', '', '#criticismnt', '#criticismnt']",,,,unrelated,criticismnt
mbdata,19:25:45,KronosQuoth,"['the', 'best', 'reason', 'to', 'start', 'an', 'organization', 'is', 'to', 'make', 'meaning;', 'to', 'create', 'a', 'product', 'or', 'service', 'to', 'make', 'the', 'world', 'a', 'better', 'place.', '', '#criticismnt', '#hi']",,,,unrelated,make
mbdata,19:26:00,microBanana,"['rt', '@abilafiredept', 'abila', 'fire', 'department', 'announces', 'expansion', 'of', 'evacuation', 'area', '#afd']",,,,chatter,fire
mbdata,19:26:00,pinky,"['rt', '@homelandilluminations', 'officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area.', '#hi']",,,,chatter,officials
mbdata,19:26:00,muppiesRock,"['rt', '@homelandilluminations', 'officials', 'have', 'announced', 'the', 'expansion', 'of', 'evacuation', 'area.', '#hi']",,,,chatter,officials
mbdata,19:26:00,gardener4958,"['rt', '@homelandilluminations', 'fire', 'officials', 'have', 'expanded', 'evacuation', 'area.', 'police', 'are', 'going', 'criticismor', 'to', 'criticismor', 'ordering', 'residents', 'to', 'leave', '#hi']",,,,chatter,fire
