type,time,author,message,latitude,longitude, location,tag,keyword
mbdata,18:47:22,vonneka,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:47:29,KronosQuoth,"['your', 'problem', ""isn't"", 'the', 'problem.', 'your', 'reaction', 'is', 'the', 'problem.', '', '#pokrally', '#hi']",,,,unrelated,your
mbdata,18:47:29,KronosQuoth,"['there', 'is', 'no', 'chance,', 'no', 'destiny,', 'no', 'fate,', 'that', 'can', 'hinder', 'or', 'control', 'the', 'firm', 'resolve', 'of', 'a', 'determined', 'soul.', '', '#pokrally', '#hi']",,,,unrelated,can
mbdata,18:47:31,vetsRock,"['rt', '@homelandilluminations', 'homeland', 'illumation', 'on', 'site.', '', 'flames', 'visible', 'from', 'second', 'floor', 'of', 'six', 'floor', 'apartment', 'building.', '#hi']",,,,chatter,apartment
mbdata,18:47:31,lindyT,"['rt', '@homelandilluminations', 'homeland', 'illumation', 'on', 'site.', '', 'flames', 'visible', 'from', 'second', 'floor', 'of', 'six', 'floor', 'apartment', 'building.', '#hi']",,,,chatter,apartment
mbdata,18:47:31,AbilaFireDept,"['abila', 'fire', 'department', 'indicates', 'dancing', 'dolphin', 'apartment', 'is', 'a', 'six', 'story', 'structure', 'with', 'the', 'bottom', 'three', 'stories', 'currently', 'occupied', '#afd?']",,,,others,fire
mbdata,18:47:31,redisrad,"['its', 'all', 'over', 'the', 'interwebs', '#dancingdolfinfire', '-', 'that', ""'s"", 'really', 'close']",,,,others,all
mbdata,18:47:31,Viktor-E,"['ellen', 'and', 'erik', 'interviewed', 'by', 'athenamusiconline:', 'viktor-e.kronos/theband/lomax-gastov-athena']",,,,advertisement,ellen
mbdata,18:47:31,truccotrucco,"['who', 'else', 'has', 'had', 'enough', 'of', 'the', 'speeches?', 'feel', 'like', 'im', 'in', 'school!', 'gelatogalore', 'time']",36.052,24.852,,report,has
mbdata,18:47:38,prettyRain,"['this', 'guy', 'wants', 'to', 'make', 'a', 'break', 'for', 'it', 'hes', 'going', 'to', 'get', 'us', 'killed!']",,,,others,going
mbdata,18:47:51,KronosQuoth,"['successful', 'people', 'do', 'what', 'unsuccessful', 'people', 'are', 'not', 'willing', 'to', ""dodon't"", 'wish', 'it', 'were', 'easier,', 'wish', 'you', 'were', 'better.', '', '#pokrally', '#hi']",,,,unrelated,you
ccdata,18:47:56,,"['misdemeanor', 'assault-in', 'progress']",,,N. Els St / N. Polvo St,others,progress
mbdata,18:47:59,HomelandIlluminations,"['more', 'police', 'have', 'arrived.', 'still', 'no', 'word', 'on', 'any', 'residents', 'trapped', 'in', 'the', 'building.', '#hi']",,,,others,police
mbdata,18:47:59,jenny90210,"['pulled', '14', 'hour', 'shift', 'last', 'night', '-', 'have', 'to', 'go', 'in', 'again', 'at', 'midnight.', 'so', 'what', 'happens?', 'fire', 'trucks', 'screaming', 'down', 'the', 'street.', '#norest']",,,,others,fire
mbdata,18:47:59,trollingsnark,"['@hi', 'of', 'course', ""there's"", 'nothing', 'on', 'the', 'residents.', 'there', 'has', 'to', 'be', 'residents', 'in', 'the', 'first', 'place']",,,,chatter,has
mbdata,18:48:00,luvMyPants,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:48:00,brandonL,"['rt', '@homelandilluminations', 'building', 'fire', 'at', 'achilleos', 'and', 'madeg.', 'responders', 'dispatched.', '#hi']",,,,chatter,fire
mbdata,18:48:00,zengardener,"['rt', '@internationalnews', 'continuing', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartment', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:48:00,dtennent,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:48:00,blueSunshine,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:48:00,farmboy,"['rt', '@truthforcadau', 'very', 'inspiring', 'speech', 'from', 'dr', 'newman', '""you', 'can', 'make', 'a', 'differnece,', 'together', 'you', 'can', 'make', 'change""', '#pokrallyinthepark']",,,,chatter,you
mbdata,18:48:00,siliconKing,"['rt', '@friendsofkronos', 'thanks', 'for', 'ending', 'your', 'terrorist', 'propaganda', 'doc', '#pok', '#terror']",,,,chatter,your
mbdata,18:48:00,siliconKing,"['rt', '@homelandilluminations', 'no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,chatter,no
mbdata,18:48:00,henri,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:48:00,slamrjamr,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:48:00,siliconKing,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:48:00,blueSunshine,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:48:00,HomelandIlluminations,"['residents', '', 'trickling', 'out', 'of', 'dancing', 'dolphin.', '#hi']",,,,others,out
mbdata,18:48:02,redisrad,"[""they're"", 'going', 'into', 'the', 'building', 'even', 'tho', ""it's"", '#enfuego']",,,,others,going
mbdata,18:48:02,mamin,"['is', 'anyone', 'taking', 'donations', 'for', '#abilafire?']",,,,others,anyone
mbdata,18:48:02,truccotrucco,"['heading', 'to', 'gelatogalore!', 'whos', 'with', 'me?']",36.055,24.855,,report,whos
ccdata,18:48:02,,"['police', 'unit', 'dispatched-crowd', 'control']",,,N. Achilleos St / N. Madeg St,others,police
mbdata,18:48:09,brain448,"['rt', '@abilapost', 'unclear', 'how', 'many', 'people', 'are', 'still', 'inside', 'the', 'building', '#abilapost']",,,,chatter,people
mbdata,18:48:09,brandonL,"['rt', '@abilapost', 'unclear', 'how', 'many', 'people', 'are', 'still', 'inside', 'the', 'building', '#abilapost']",,,,chatter,people
mbdata,18:48:11,pinky,"['rt', '@cleaningfish', ""where's"", 'the', 'rave', 'in', 'east', 'abila', 'tomorrow', 'night?', '#abila', '#rave']",,,,chatter,abila
mbdata,18:48:12,KronosQuoth,"['dream', 'big', 'and', 'dare', 'to', 'fail.', '', '#kronosstar', '#pokrally']",,,,unrelated,dream
mbdata,18:48:22,joyce101,"['rt', '@kronosstar', 'abila', 'police', 'department', 'has', 'sent', 'two', 'units', 'to', 'the', 'fire', 'at', 'the', 'dancing', 'dolphin', 'apartments.', '#kronosstar']",,,,chatter,fire
mbdata,18:48:31,courage4life,"['rt', '@homelandilluminations', 'homeland', 'illumation', 'on', 'site.', '', 'flames', 'visible', 'from', 'second', 'floor', 'of', 'six', 'floor', 'apartment', 'building.', '#hi']",,,,chatter,apartment
mbdata,18:48:34,KronosQuoth,"['teach', 'thy', 'tongue', 'to', 'say,', 'i', 'do', 'not', 'know,', 'and', 'thous', 'shalt', 'progress.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:48:57,KronosStar,"['abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,report,has
mbdata,18:48:57,AbilaAllFaith,"['may', 'the', 'grace', 'of', 'the', 'creator', 'be', 'with', 'those', 'who', 'are', 'in', 'distress', '#abila', '#dancingdolphinsfire']",,,,others,who
mbdata,18:48:57,POK,"['bert', 'hanns', 'says', 'songs', 'inspired', 'by', 'gandhi', 'and', 'other', 'historic', 'figures.']",,,,others,says
mbdata,18:48:57,truccotrucco,"['im', 'on', 'the', 'corner', 'of', 'ermou', '&', 'parla', '#gelatorocks']",36.055,24.855,,report,&
mbdata,18:49:00,joyce101,"['rt', '@abilapost', 'the', 'location', 'of', 'the', 'fire', 'has', 'been', 'identified', 'as', 'the', 'dancing', 'dolphin', 'apartment', 'complex', '#abilapost']",,,,chatter,fire
mbdata,18:49:00,vonneka,"['rt', '@homelandilluminations', 'staff', 'reporter', 'en', 'route', 'to', 'fire', 'at', 'madeg.', 'reports', 'of', 'fire', 'trucks', 'on', 'site.', '#hi']",,,,chatter,fire
mbdata,18:49:00,sarajane,"['rt', '@homelandilluminations', 'no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,chatter,no
mbdata,18:49:00,jaques,"['rt', '@homelandilluminations', 'no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,chatter,no
mbdata,18:49:00,klingon4real,"['rt', '@homelandilluminations', 'no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,chatter,no
mbdata,18:49:00,dtennent,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:49:00,sarajane,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:49:00,brandonL,"['rt', '@homelandilluminations', 'residents', '', 'trickling', 'out', 'of', 'dancing', 'dolphin.', '#hi']",,,,chatter,out
mbdata,18:49:02,worldWatcher,"['rt', '@mamin', 'is', 'anyone', 'taking', 'donations', 'for', '#abilafire?']",,,,chatter,anyone
mbdata,18:49:02,KronosQuoth,"['if', 'you', 'want', 'to', 'lift', 'yourself', 'up,', 'lift', 'up', 'someone', 'else.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:49:02,carjunkers,"['i', 'lost', 'a', 'bunch', 'of', 'weight,', 'this', 'stuff', 'works!', 'look', 'at', 'news', 'article', 'diet.kronos/starvenow', '', '#abila', '#bestfood']",,,,advertisement,look
mbdata,18:49:02,carjunkers,"['i', 'got', 'cheap', 'medication', 'online', 'without', 'a', 'prescription', 'meds.kronos/cheapmeds', '#kronos', '#abila']",,,,advertisement,got
mbdata,18:49:02,KronosQuoth,"['in', 'my', 'experience,', 'there', 'is', 'only', 'one', 'motivation,', 'and', 'that', 'is', 'desire.', 'no', 'reasons', 'or', 'principle', 'contain', 'it', 'or', 'stand', 'against', 'it.', '', '#pokrally', '#hi']",,,,unrelated,no
mbdata,18:49:03,phantomagate,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:49:03,worldWatcher,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:49:03,sithLordJames,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:49:03,wireHead1122,"['rt', '@viktor-e', 'bert', 'hanns', 'tells', 'rally', 'how', 'he', 'draws', 'inspiration', 'from', 'the', 'historical', 'persons']",,,,chatter,rally
mbdata,18:49:19,klingon4real,"['rt', '@internationalnews', 'fire', 'growing', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:49:19,luvMyPants,"['rt', '@internationalnews', 'fire', 'growing', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:49:22,stolkfair,"['rt', '@viktor-e', 'viktor-e', 'sings', ""'stand"", 'up', 'speak', ""up'."", 'sing', 'along!', 'lyrics', 'available', 'on', 'your', 'mobile', 'device', 'at', 'viktor-e.kronos/ourmusic/standupspeakup']",,,,advertisement,your
mbdata,18:49:24,KronosQuoth,"['everything', 'youve', 'ever', 'wanted', 'is', 'on', 'the', 'other', 'side', 'of', 'fear.', '', '#kronosstar', '#pokrally']",,,,unrelated,everything
mbdata,18:49:43,Viktor-E,"['bert', 'quotes', 'gandhi', '""""the', 'difference', 'between', 'what', 'we', 'do', 'and', 'what', 'we', 'can', 'do', 'would', 'solve', 'the', ""world's"", 'problems""""""""']",,,,others,what
ccdata,18:49:43,,"['traffic', 'stop']",,,Rist Way / N. Desafio St,others,stop
mbdata,18:49:47,rrWine,"['rt', '@maha_homeland', 'dr.', 'newman', 'conclused', 'her', 'remarks.', 'viktor-e', 'set', 'to', 'return', 'to', 'the', 'stage.']",,,,chatter,newman
mbdata,18:49:55,KronosQuoth,"['change', 'your', 'thoughts', 'and', 'you', 'change', 'your', 'world.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:49:55,KronosQuoth,"['you', 'may', 'only', 'succeed', 'if', 'you', 'desire', 'succeeding;', 'you', 'may', 'only', 'fail', 'if', 'you', 'do', 'not', 'mind', 'failing.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:49:55,KronosQuoth,"['if', 'you', 'do', 'what', 'youve', 'always', 'done,', 'youll', 'get', 'what', 'youve', 'always', 'gotten.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:49:55,KronosQuoth,"['an', 'unexamined', 'life', 'is', 'not', 'worth', 'living.', '', '#kronosstar', '#pokrally']",,,,unrelated,life
mbdata,18:49:57,BlueVelvet,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:50:00,plasticParts,"['rt', '@homelandilluminations', 'no', 'word', 'yet', 'on', 'residents', 'in', 'dancing', 'dolphin.', '#hi']",,,,chatter,no
mbdata,18:50:00,courage4life,"['rt', '@trollingsnark', 'srsly!?', 'did', 'the', 'government', 'make', 'a', 'helpless', 'victim', 'bot?', 'they', 'expect', 'us', 'to', 'buy', 'this?', '#noway']",,,,chatter,they
mbdata,18:50:03,brain448,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:50:03,blueSunshine,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:50:21,soup4u,"['rt', '@kronosstar', 'police', 'have', 'arrived', 'at', 'the', 'fire', 'and', 'are', 'helping', 'manage', 'the', 'scene.', '#kronosstar']",,,,chatter,fire
mbdata,18:50:21,AbilaPost,"['reports', 'that', 'the', 'top', 'three', 'floors', 'are', 'under', 'renovation', '@dancingdolphin', '#abilapost']",,,,report,reports
mbdata,18:50:21,HomelandIlluminations,"['residents', 'report', 'top', 'floors', 'of', 'apartments', 'were', 'unoccupied.', '#hi']",,,,others,report
mbdata,18:50:21,AbilaFireDept,['?'],,,,others,?
mbdata,18:50:21,powercrystals,"['join', 'the', 'movement', 'rally.kronos/friendsofllm', '#rally']",,,,advertisement,join
mbdata,18:50:21,Viktor-E,"['thank', 'you', 'to', 'all', 'our', 'followers!']",,,,others,you
mbdata,18:50:21,truthforcadau,"['guess', 'i', 'need', 'to', 'find', 'out', 'about', 'hilel', 'the', 'elder?', 'anybody', 'know?', '#inspiration', '#viktor-e']",36.051,24.854,,others,out
ccdata,18:50:21,,['disturbance-noise'],,,2491 N. Thessalias St,others,disturbance-noise
mbdata,18:50:22,KronosQuoth,"['build', 'your', 'own', 'dreams,', 'or', 'someone', 'else', 'will', 'hire', 'you', 'to', 'build', 'theirs.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:50:22,KronosQuoth,"['the', 'distance', 'between', 'insanity', 'and', 'genius', 'is', 'measured', 'only', 'by', 'success.', '', '#pokrally', '#hi']",,,,unrelated,only
mbdata,18:50:22,KronosQuoth,"['i', 'am', 'not', 'a', 'product', 'of', 'my', 'circumstances.', 'i', 'am', 'a', 'product', 'of', 'my', 'decisions.', '', '#kronosstar', '#pokrally']",,,,unrelated,my
mbdata,18:50:48,KronosQuoth,"['ask', 'and', 'it', 'will', 'be', 'given', 'to', 'you;', 'search,', 'and', 'you', 'will', 'find;', 'knock', 'and', 'the', 'door', 'will', 'be', 'opened', 'for', 'you.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:50:48,KronosQuoth,"['winning', 'isnt', 'everything,', 'but', 'wanting', 'to', 'win', 'is.', '', '#kronosstar', '#pokrally']",,,,unrelated,but
mbdata,18:50:57,wireHead1122,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:50:57,lordWally,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:50:59,worldWatcher,"['rt', '@trollingsnark', '@hi', 'of', 'course', ""there's"", 'nothing', 'on', 'the', 'residents.', 'there', 'has', 'to', 'be', 'residents', 'in', 'the', 'first', 'place']",,,,chatter,has
mbdata,18:51:00,vonneka,"['rt', '@homelandilluminations', 'police', 'report', 'the', 'building', 'is', 'being', 'searched', 'for', 'occupants.', '#hi']",,,,chatter,police
mbdata,18:51:00,blueSunshine,"['rt', '@kingwilly', 'say', 'a', 'prayer', 'for', 'our', 'neighbors', '#dansingdolfinfire']",,,,chatter,our
mbdata,18:51:00,vetsRock,"['rt', '@homelandilluminations', 'residents', '', 'trickling', 'out', 'of', 'dancing', 'dolphin.', '#hi']",,,,chatter,out
mbdata,18:51:03,gardener4958,"['rt', '@kronosstar', 'abila', 'fire', 'department', 'has', 'dispatched', 'an', 'ambulance', 'to', 'assist', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#kronosstar']",,,,chatter,fire
mbdata,18:51:09,jaques,"['rt', '@abilapost', 'unclear', 'how', 'many', 'people', 'are', 'still', 'inside', 'the', 'building', '#abilapost']",,,,chatter,people
mbdata,18:51:10,KronosQuoth,"['the', 'best', 'reason', 'to', 'start', 'an', 'organization', 'is', 'to', 'make', 'meaning;', 'to', 'create', 'a', 'product', 'or', 'service', 'to', 'make', 'the', 'world', 'a', 'better', 'place.', '', '#pokrally', '#hi']",,,,unrelated,make
mbdata,18:51:19,jgrobannne,"['rt', '@internationalnews', 'fire', 'growing', 'at', 'the', 'dancing', 'dolphin', 'fire.', '#abila', '#intnews']",,,,chatter,fire
mbdata,18:51:38,KronosQuoth,"['waste', 'not,', 'want', 'not', '', '#kronosstar', '#pokrally']",,,,unrelated,want
mbdata,18:51:38,KronosQuoth,"['if', 'you', ""don't"", 'value', 'your', 'time,', 'neither', 'will', 'others.', 'stop', 'giving', 'away', 'your', 'time', 'and', 'talents-', 'start', 'charging', 'for', 'it.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:51:57,vonneka,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:51:59,brandonL,"['rt', '@jenny90210', 'pulled', '14', 'hour', 'shift', 'last', 'night', '-', 'have', 'to', 'go', 'in', 'again', 'at', 'midnight.', 'so', 'what', 'happens?', 'fire', 'trucks', 'screaming', 'down', 'the', 'street.', '#norest']",,,,chatter,fire
mbdata,18:52:00,stolkfair,"['rt', '@homelandilluminations', 'residents', '', 'trickling', 'out', 'of', 'dancing', 'dolphin.', '#hi']",,,,chatter,out
mbdata,18:52:00,AbilaFireDept,"['abila', 'fire', 'department', 'fire', 'truck', '#23', 'has', 'arrived', 'at', 'dancing', 'dolphin', 'apartment', '#afd']",,,,others,fire
mbdata,18:52:00,martaO,"[""what's"", 'up', 'with', 'this', 'traffic?']",,,,others,up
ccdata,18:52:00,,"['alarm-secure', 'no', 'crime']",,,3671 N. Valmai St,others,no
mbdata,18:52:00,superhero447,"['i', 'lost', 'a', 'bunch', 'of', 'weight,', 'this', 'stuff', 'works!', 'look', 'at', 'news', 'article', 'diet.kronos/starvenow', '', '#abila', '#bestfood']",,,,advertisement,look
mbdata,18:52:00,KronosQuoth,"['no', 'one', 'can', 'make', 'you', 'feel', 'inferior', 'without', 'your', 'consent.', '', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:52:00,rockinHW,"['hi!', 'i', 'advise', 'you', 'to', 'visit', 'this', 'link', 'hottips.kronos/trading', '#abila']",,,,advertisement,you
mbdata,18:52:00,KronosQuoth,"['too', 'many', 'of', 'us', 'are', 'not', 'living', 'our', 'dreams', 'because', 'we', 'are', 'living', 'our', 'fears.', '', '#kronosstar', '#pokrally']",,,,unrelated,we
mbdata,18:52:02,phantomagate,"['rt', '@truccotrucco', 'heading', 'to', 'gelatogalore!', 'whos', 'with', 'me?']",,,,chatter,whos
mbdata,18:52:14,KronosStar,"['flames', 'are', 'shooting', 'from', 'the', 'windows', 'on', 'the', 'second', 'floor.', '', '#kronosstar']",,,,report,shooting
mbdata,18:52:14,HomelandIlluminations,"['flames', 'visible', 'on', '2nd', 'floor.', '#hi']",,,,others,floor.
mbdata,18:52:14,GreyCatCollectibles,"[""where's"", 'all', 'the', 'people', 'from', 'upstairs?']",,,,others,people
mbdata,18:52:14,unicorns,"['#dancingdolphin', 'full', 'of', '#dancingfire.', '#danzamacabra']",,,,others,full
mbdata,18:52:19,InternationalNews,"['flames', 'are', 'shooting', 'from', 'the', 'windows', 'on', 'the', 'second', 'floor.', '#abila', '#intnews']",,,,report,shooting
mbdata,18:52:19,AbilaPost,"['third', 'fire', 'truck', 'has', 'arrived', 'on', 'the', 'scene', '#abilapost']",,,,report,fire
mbdata,18:52:19,HomelandIlluminations,"['firemen', 'still', 'clearing', 'building.', '#hi']",,,,others,still
mbdata,18:52:19,trollingsnark,"['pictures', 'are', 'totally', 'shopped', '#yeahright']",,,,others,pictures
mbdata,18:52:19,OnlytheTruth,"['moar', 'fire!', 'really,', 'thatz', 'it??', 'pahetic']",,,,others,fire!
mbdata,18:52:19,POK,"['the', 'crowd', 'cheers', 'as', 'viktor-e', 'sings', 'their', 'hit', '""""stand', 'up', 'speak', 'up""""""""']",,,,others,up
mbdata,18:52:21,GreyCatCollectibles,"[""haven't"", 'seen', 'anyone', 'from', '3', 'yet']",,,,others,anyone
mbdata,18:52:21,junkieduck113,"[""how's"", 'your', 'credit', 'rating?', 'need', 'a', 'boost?', 'fixit.kronos/creditratings', '#abila', '#badcredit']",,,,advertisement,your
mbdata,18:52:21,KronosQuoth,"['successful', 'entrepreneurs', 'are', 'givers', 'and', 'not', 'takers', 'of', 'positive', 'energy.', '', '#pokrally', '#hi']",,,,unrelated,successful
mbdata,18:52:21,KronosQuoth,"['you', 'cant', 'fall', 'if', 'you', 'dont', 'climb.', '', 'but', 'theres', 'no', 'joy', 'in', 'living', 'your', 'whole', 'life', 'on', 'the', 'ground.', '', '#kronosstar', '#pokrally']",,,,unrelated,you
mbdata,18:52:25,soulofShi,"['kindafun', 'watching', 'the', 'fire', '#pyroatheart']",,,,others,fire
mbdata,18:52:25,anaregents,"['viktor-e', 'is', 'playing', '""""stand', 'up', 'speak', 'up""""', 'inspired', 'by', 'ghandi', 'very', 'moving', 'song""""']",,,,others,up
mbdata,18:52:27,AbilaPost,"['residents?continue', 'making', 'their', 'way', 'out', 'of', 'the', 'apartment', 'building', 'unclear', 'how', 'many', 'are', 'still', 'inside', '#abilapost']",,,,report,out
mbdata,18:52:27,GreyCatCollectibles,"[""haven't"", 'heard', 'from', 'rachel', 'in', 'days.', 'hope', ""she's"", 'off', 'on', 'vaca', 'somewhere']",,,,others,off
mbdata,18:52:27,Officia1AbilaPost,"['death', 'toll', 'mounts', '-', '#kronoskidnapping.', 'smad.co.kronos/383n28q']",,,,advertisement,death
mbdata,18:52:28,KronosStar,"['firemen', 'are', 'helping', 'evacuate', 'the', 'building.', '#kronosstar']",,,,report,evacuate
mbdata,18:52:28,GreyCatCollectibles,"['and', 'not', 'in', 'her', 'apt']",,,,others,her
mbdata,18:52:37,InternationalNews,"['evacuation', 'in', 'fire', 'in', 'dancing', 'dolphin', '#intnews']",,,,report,fire
mbdata,18:52:37,AbilaPost,"['firefighters', 'have', 'assisted', 'several', 'residents', 'out', 'of', 'the', 'building', '#afd', '#heroes?#abilapost']",,,,report,out
mbdata,18:52:37,windAvatar,"['feel', 'slightly', 'guilty', 'but', ""can't"", 'look', 'away', '#schadenfreude']",,,,others,but
mbdata,18:52:37,martaO,"['never', 'seen', 'traffic', 'like', 'this', 'before.', '#notmoving', '#gridlock', 'youd', 'thinkt', 'his', 'was', 'a', '#realcity']",,,,others,never
ccdata,18:52:37,,"['incomplete', 'call', 'for', 'police']",,,,others,police
mbdata,18:52:41,KronosQuoth,"['you', ""can't"", 'connect', 'the', 'dots', 'looking', 'forward;', 'you', 'can', 'only', 'connect', 'them', 'looking', 'backwards.', '#pokrally', '#hi']",,,,unrelated,you
mbdata,18:52:41,KronosQuoth,"['life', 'is', '10%', 'what', 'happens', 'to', 'me', 'and', '90%', 'of', 'how', 'i', 'react', 'to', 'it.', '', '#kronosstar', '#pokrally']",,,,unrelated,what
mbdata,18:52:41,KronosQuoth,"['i', 'find', 'that', 'the', 'harder', 'i', 'work,', 'the', 'more', 'luck', 'i', 'seem', 'to', 'have.', '', '#pokrally', '#hi']",,,,unrelated,more
mbdata,18:52:41,KronosQuoth,"['either', 'write', 'something', 'worth', 'reading', 'or', 'do', 'something', 'worth', 'writing.', '', '#kronosstar', '#pokrally']",,,,unrelated,do
mbdata,18:52:57,zengardener,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:52:57,wireHead1122,"['rt', '@kronosstar', 'abila', 'pd', 'has', 'called', 'for', 'additional', 'support.', '#kronosstar']",,,,chatter,has
mbdata,18:53:02,CentralBulletin,"['firefighters', 'assisting', 'residents', 'out', 'of', 'dancing', 'dolphin', 'fire', '#abila', '#centralbulletin']",,,,report,fire
mbdata,18:53:02,redisrad,"['so', 'many', 'sirens']",,,,others,so
mbdata,18:53:02,OnlytheTruth,"['dang!', 'missed', 'one!']",,,,others,missed
mbdata,18:53:10,KronosStar,"['paramedics', 'have', 'arrived', 'at', 'the', 'scene', 'and', 'are', 'treating', 'some', 'of', 'the', 'evacuated', 'residents', 'for', 'smoke', 'inhalation.', '#kronosstar', '#dancingdolphinfire']",,,,report,arrived
mbdata,18:53:10,HomelandIlluminations,"['three', 'fire', 'engines', 'and', 'several', 'police', 'units', 'at', 'site.', '', 'residents', 'are', 'being', 'evacuated.', '#hi']",,,,others,fire
mbdata,18:53:10,AbilaFireDept,"['abila', 'fire', 'department', 'has', 'ordered', 'the', 'evacuation', 'of', 'nearby', 'buildings', 'as', 'a', 'precaution', 'for', 'fire', 'at', 'achilleos', '&', 'madeg?#afd']",,,,others,fire
mbdata,18:53:10,katrina,"['just', 'got', 'called', 'into', 'the', 'hospital', '-', 'staffing', 'up', 'just', 'in', 'case', '#abilafire']",,,,others,up
mbdata,18:53:10,trollingsnark,"['yup', 'yup', 'come', 'right', 'in.', 'time', 'to', 'take', 'you', 'in', 'for', 'reeducation....', 'i', 'mean', 'medical', 'attention.', '#trustus']",,,,others,you
